,game_id,home_team,away_team,home_score,away_score
3783,2017021020,BOS,DET,6,5
3784,2017021021,N.J,MTL,6,4
3785,2017021022,NYR,WPG,0,3
3786,2017021023,CBJ,VGK,4,1
3787,2017021024,T.B,FLA,5,4
3788,2017021025,NSH,DAL,2,0
3789,2017021026,MIN,CAR,6,2
3790,2017021027,CHI,COL,2,1
3791,2017021028,ANA,WSH,4,0
3792,2017021028,ANA,WSH,4,0
3793,2017021029,BUF,CGY,1,5
3794,2017021030,PHI,PIT,2,5
3795,2017021031,VAN,ARI,1,2
3796,2017021032,BOS,PHI,3,2
3797,2017021033,N.J,WPG,2,3
3798,2017021034,CBJ,COL,5,4
3799,2017021035,OTT,BUF,3,4
3800,2017021036,DET,VGK,0,4
3801,2017021037,T.B,NYR,5,3
3802,2017021038,FLA,MTL,5,0
3803,2017021039,NSH,ANA,4,2
3804,2017021040,CHI,CAR,2,3
3805,2017021041,EDM,NYI,2,1
3806,2017021042,L.A,WSH,3,1
3807,2017021043,S.J,STL,2,0
3808,2017021044,CBJ,DET,3,2
3809,2017021045,OTT,CGY,1,2
3810,2017021046,DAL,ANA,2,1
3811,2017021047,VAN,MIN,2,5
3812,2017021048,BOS,CHI,7,4
3813,2017021049,BUF,VGK,1,2
3814,2017021050,T.B,MTL,3,2
3815,2017021051,PHI,WPG,2,1
3816,2017021052,COL,ARI,5,2
3817,2017021052,COL,ARI,5,2
3818,2017021053,L.A,STL,2,7
3819,2017021053,L.A,STL,2,7
3820,2017021054,S.J,WSH,0,2
3821,2017021055,TOR,PIT,5,2
3822,2017021055,TOR,PIT,5,2
3823,2017021056,FLA,NYR,4,3
3824,2017021057,NSH,N.J,2,3
3825,2017021058,EDM,MIN,4,1
3826,2017021059,CHI,BOS,3,1
3827,2017021060,CGY,NYI,2,5
3828,2017021061,PIT,DAL,3,1
3829,2017021062,ARI,VAN,1,0
3830,2017021063,NYR,CAR,6,3
3831,2017021064,PHI,VGK,2,3
3832,2017021065,WSH,WPG,3,2
3833,2017021066,CBJ,MTL,5,2
3834,2017021067,FLA,OTT,3,5
3835,2017021068,ANA,STL,2,4
3836,2017021069,L.A,VAN,3,0
3837,2017021070,S.J,DET,5,3
3838,2017021071,CAR,BOS,4,6
3839,2017021072,MTL,DAL,4,2
3840,2017021073,T.B,OTT,4,7
3841,2017021074,NSH,WPG,3,1
3842,2017021075,MIN,COL,1,5
3843,2017021076,CGY,EDM,1,0
3844,2017021077,ARI,L.A,4,3
3845,2017021078,TOR,DAL,6,5
3846,2017021079,NYR,PIT,4,3
3847,2017021080,EDM,S.J,3,4
3848,2017021081,VGK,N.J,3,8
3849,2017021082,ANA,VAN,3,0
3850,2017021083,BUF,TOR,2,5
3851,2017021084,NYI,WSH,3,7
3852,2017021085,PHI,CBJ,3,5
3853,2017021086,MTL,PIT,3,5
3854,2017021087,FLA,BOS,3,0
3855,2017021088,STL,COL,1,4
3856,2017021089,WPG,CHI,6,2
3857,2017021089,WPG,CHI,6,2
3858,2017021090,ARI,NSH,2,3
3859,2017021091,L.A,DET,4,1
3860,2017021092,WSH,NYI,6,3
3861,2017021093,OTT,DAL,3,2
3862,2017021094,COL,NSH,2,4
3863,2017021095,CGY,S.J,4,7
3864,2017021095,CGY,S.J,4,7
3865,2017021096,ANA,DET,4,2
3866,2017021097,VGK,MIN,2,4
3867,2017021098,BUF,CHI,5,3
3868,2017021099,FLA,EDM,2,4
3869,2017021100,L.A,N.J,0,3
3870,2017021101,TOR,MTL,4,0
3871,2017021102,T.B,BOS,0,3
3872,2017021103,CAR,PHI,2,4
3873,2017021104,CBJ,OTT,2,1
3874,2017021105,STL,NYR,4,3
3875,2017021106,ARI,MIN,1,3
3876,2017021107,VAN,S.J,3,5
3877,2017021108,COL,DET,5,1
3878,2017021109,VGK,CGY,4,0
3879,2017021110,T.B,EDM,3,1
3880,2017021111,NYI,CAR,3,4
3881,2017021112,PHI,WSH,6,3
3882,2017021113,CHI,STL,4,5
3883,2017021114,WPG,DAL,4,2
3884,2017021115,ANA,N.J,4,2
3885,2017021116,BOS,CBJ,4,5
3886,2017021117,BUF,NSH,0,4
3887,2017021118,MTL,FLA,0,2
3888,2017021119,MIN,L.A,3,4
3889,2017021120,ARI,CGY,5,2
3890,2017021121,NYI,PIT,4,1
3891,2017021122,NYR,CBJ,3,5
3892,2017021123,WSH,DAL,4,3
3893,2017021124,CAR,EDM,3,7
3894,2017021125,OTT,FLA,2,7
3895,2017021126,DET,PHI,5,4
3896,2017021127,T.B,TOR,4,3
3897,2017021128,WPG,L.A,2,1
3898,2017021129,CHI,COL,1,5
3899,2017021130,VGK,VAN,4,1
3900,2017021130,VGK,VAN,4,1
3901,2017021131,S.J,N.J,6,2
3902,2017021132,BUF,ARI,1,4
3903,2017021133,PIT,MTL,5,3
3904,2017021134,STL,BOS,2,1
3905,2017021135,CGY,ANA,0,4
3906,2017021135,CGY,ANA,0,4
3907,2017021136,NYI,T.B,6,7
3908,2017021137,PHI,NYR,4,3
3909,2017021138,CAR,ARI,6,5
3910,2017021139,CBJ,FLA,4,0
3911,2017021140,OTT,EDM,2,6
3912,2017021141,DET,WSH,0,1
3913,2017021142,NSH,TOR,2,5
3914,2017021143,CHI,VAN,2,5
3915,2017021143,CHI,VAN,2,5
3916,2017021144,COL,L.A,1,7
3917,2017021144,COL,L.A,1,7
3918,2017021145,S.J,VGK,2,1
3919,2017021146,BUF,MTL,0,3
3920,2017021147,PIT,N.J,3,4
3921,2017021148,STL,VAN,4,1
3922,2017021149,WPG,ANA,3,2
3923,2017021150,DAL,BOS,2,3
3924,2017021151,COL,VGK,2,1
3925,2017021152,S.J,CGY,5,1
3926,2017021153,TOR,DET,4,3
3927,2017021154,MTL,WSH,4,6
3928,2017021155,OTT,CAR,2,5
3929,2017021156,FLA,ARI,4,2
3930,2017021157,N.J,T.B,2,1
3931,2017021158,NYI,CHI,1,3
3932,2017021159,NYR,BUF,5,1
3933,2017021159,NYR,BUF,5,1
3934,2017021160,CBJ,STL,1,2
3935,2017021161,MIN,NSH,4,1
3936,2017021162,EDM,L.A,3,2
3937,2017021163,PIT,PHI,5,4
3938,2017021164,DAL,VAN,1,4
3939,2017021165,WPG,NSH,5,4
3940,2017021166,MIN,BOS,1,2
3941,2017021167,EDM,ANA,4,5
3942,2017021168,TOR,BUF,2,3
3943,2017021169,NYI,FLA,0,3
3944,2017021171,CAR,OTT,4,1
3945,2017021170,NYR,WSH,2,4
3946,2017021172,MTL,DET,4,2
3947,2017021173,T.B,ARI,1,4
3948,2017021174,CHI,S.J,3,4
3949,2017021175,VGK,COL,4,1
3950,2017021176,L.A,CGY,3,0
3951,2017021177,N.J,CAR,4,3
3952,2017021178,OTT,NYI,3,4
3953,2017021179,DET,PIT,5,2
3954,2017021180,STL,S.J,3,2
3955,2017021181,NSH,MIN,2,1
3956,2017021182,WPG,BOS,5,4
3957,2017021183,DAL,PHI,3,2
3958,2017021184,EDM,CBJ,3,7
3959,2017021184,EDM,CBJ,3,7
3960,2017021185,VAN,ANA,4,1
3961,2017021186,TOR,FLA,4,3
3962,2017021187,WSH,NYR,3,2
3963,2017021189,VGK,ARI,2,3
3964,2017021188,COL,PHI,1,2
3965,2017021190,BOS,T.B,4,2
3966,2017021191,BUF,DET,3,6
3967,2017021192,N.J,PIT,3,4
3968,2017021193,OTT,FLA,3,2
3969,2017021194,NSH,S.J,5,3
3970,2017021195,MIN,DAL,5,2
3971,2017021196,CHI,WPG,6,2
3972,2017021197,CGY,CBJ,1,5
3973,2017021198,VAN,EDM,2,1
3974,2017021199,L.A,ARI,4,2
3975,2017021200,NYI,TOR,4,5
3976,2017021201,NYR,T.B,3,7
3977,2017021202,WSH,CAR,1,4
3978,2017021203,COL,CHI,5,0
3979,2017021203,COL,CHI,5,0
3980,2017021204,ANA,L.A,2,1
3981,2017021205,VGK,STL,4,3
3982,2017021206,BOS,FLA,5,1
3983,2017021207,DET,OTT,2,0
3984,2017021208,VAN,CBJ,5,4
3985,2017021209,TOR,WPG,1,3
3986,2017021210,N.J,NYI,4,3
3987,2017021211,PIT,MTL,5,2
3988,2017021212,CAR,NYR,1,2
3989,2017021213,NSH,BUF,4,7
3990,2017021214,DAL,MIN,4,1
3991,2017021215,ARI,STL,6,0
3992,2017021216,CGY,EDM,3,2
3993,2017021217,VGK,S.J,3,2
3994,2017021218,PHI,BOS,4,3
3995,2017021219,T.B,NSH,1,4
3996,2017021220,MTL,N.J,1,2
3997,2017021221,PIT,WSH,1,3
3998,2017021222,ANA,COL,4,3
3999,2017021223,TOR,BUF,5,2
4000,2017021224,OTT,WPG,5,6
4001,2017021225,FLA,CAR,3,2
4002,2017021226,STL,WSH,2,4
4003,2017021227,MIN,EDM,3,0
4004,2017021228,L.A,COL,3,1
4005,2017021229,N.J,NYR,5,2
4006,2017021230,NYI,PHI,5,4
4007,2017021231,CBJ,DET,5,4
4008,2017021232,MTL,WPG,4,5
4009,2017021233,T.B,BOS,4,0
4010,2017021234,FLA,NSH,2,1
4011,2017021235,CGY,ARI,1,4
4012,2017021236,VAN,VGK,4,5
4013,2017021237,S.J,DAL,2,4
4014,2017021238,BUF,OTT,2,4
4015,2017021239,STL,CHI,3,4
4016,2017021240,ANA,MIN,3,1
4017,2017021241,N.J,TOR,2,1
4018,2017021242,NYI,NYR,2,1
4019,2017021243,PHI,CAR,4,3
4020,2017021244,WSH,NSH,3,4
4021,2017021245,CBJ,PIT,4,5
4022,2017021246,DET,MTL,3,4
4023,2017021247,FLA,BOS,3,2
4024,2017021248,WPG,CGY,2,1
4025,2017021249,EDM,VGK,4,3
4026,2017021250,VAN,ARI,4,3
4027,2017021251,L.A,MIN,5,4
4028,2017021252,S.J,COL,4,2
4029,2017021253,PIT,OTT,4,0
4030,2017021254,T.B,BUF,7,5
4031,2017021255,CHI,STL,1,4
4032,2017021256,ANA,DAL,5,3
4033,2017021257,PHI,NYR,5,0
4034,2017021264,WPG,CHI,4,1
4035,2017021258,BOS,OTT,5,2
4036,2017021259,TOR,MTL,4,2
4037,2017021260,DET,NYI,3,4
4038,2017021261,FLA,BUF,4,3
4039,2017021262,WSH,N.J,5,3
4040,2017021263,CAR,T.B,3,2
4041,2017021265,NSH,CBJ,4,2
4042,2017021267,ARI,ANA,0,3
4043,2017021266,COL,STL,5,2
4044,2017021268,CGY,VGK,7,1
4045,2017021268,CGY,VGK,7,1
4046,2017021269,EDM,VAN,3,2
4047,2017021270,L.A,DAL,2,4
4048,2017021271,S.J,MIN,3,6
4049,2017020616,BOS,FLA,2,4
4050,2017030161,WPG,MIN,3,2
4051,2017030141,PIT,PHI,7,0
4052,2017030171,VGK,L.A,1,0
4053,2017030111,T.B,N.J,5,2
4054,2017030121,BOS,TOR,5,1
4055,2017030131,WSH,CBJ,3,4
4056,2017030151,NSH,COL,5,2
4057,2017030181,ANA,S.J,0,3
4058,2017030142,PIT,PHI,1,5
4059,2017030162,WPG,MIN,4,1
4060,2017030172,VGK,L.A,2,1
4061,2017030152,NSH,COL,5,4
4062,2017030112,T.B,N.J,5,3
4063,2017030122,BOS,TOR,7,3
4064,2017030182,ANA,S.J,2,3
4065,2017030143,PHI,PIT,1,5
4066,2017030163,MIN,WPG,6,2
4067,2017030132,WSH,CBJ,4,5
4068,2017030173,L.A,VGK,2,3
4069,2017030123,TOR,BOS,4,2
4070,2017030113,N.J,T.B,5,2
4071,2017030153,COL,NSH,5,3
4072,2017030183,S.J,ANA,8,1
4073,2017030133,CBJ,WSH,2,3
4074,2017030164,MIN,WPG,0,2
4075,2017030174,L.A,VGK,0,1
4076,2017030144,PHI,PIT,0,5
4077,2017030114,N.J,T.B,1,3
4078,2017030154,COL,NSH,2,3
4079,2017030184,S.J,ANA,2,1
4080,2017030124,TOR,BOS,1,3
4081,2017030134,CBJ,WSH,1,4
4082,2017030145,PIT,PHI,2,4
4083,2017030165,WPG,MIN,5,0
4084,2017030155,NSH,COL,1,2
4085,2017030115,T.B,N.J,3,1
4086,2017030135,WSH,CBJ,4,3
4087,2017030125,BOS,TOR,3,4
4088,2017030146,PHI,PIT,5,8
4089,2017030156,COL,NSH,0,5
4090,2017030126,TOR,BOS,3,1
4091,2017030136,CBJ,WSH,3,6
4092,2017030127,BOS,TOR,7,4
4093,2017030221,WSH,PIT,2,3
4094,2017030241,VGK,S.J,7,0
4095,2017030231,NSH,WPG,1,4
4096,2017030211,T.B,BOS,2,6
4097,2017030242,VGK,S.J,3,4
4098,2017030222,WSH,PIT,4,1
4099,2017030232,NSH,WPG,5,4
4100,2017030212,T.B,BOS,4,2
4101,2017030243,S.J,VGK,3,4
4102,2017030223,PIT,WSH,3,4
4103,2017030233,WPG,NSH,7,4
4104,2017030213,BOS,T.B,1,4
4105,2017030244,S.J,VGK,4,0
4106,2017030224,PIT,WSH,3,1
4107,2017030234,WPG,NSH,1,2
4108,2017030214,BOS,T.B,3,4
4109,2017030245,VGK,S.J,5,3
4110,2017030225,WSH,PIT,6,3
4111,2017030235,NSH,WPG,2,6
4112,2017030215,T.B,BOS,3,1
4113,2017030246,S.J,VGK,0,3
4114,2017030226,PIT,WSH,1,2
4115,2017030236,WPG,NSH,0,4
4116,2017030237,NSH,WPG,1,5
4117,2017030311,T.B,WSH,2,4
4118,2017030321,WPG,VGK,4,2
4119,2017030312,T.B,WSH,2,6
4120,2017030322,WPG,VGK,1,3
4121,2017030313,WSH,T.B,2,4
4122,2017030323,VGK,WPG,4,2
4123,2017030314,WSH,T.B,2,4
4124,2017030324,VGK,WPG,3,2
4125,2017030315,T.B,WSH,3,2
4126,2017030325,WPG,VGK,1,2
4127,2017030316,WSH,T.B,3,0
4128,2017030317,T.B,WSH,0,4
4129,2017030411,VGK,WSH,6,4
4130,2017030412,VGK,WSH,2,3
4131,2017030413,WSH,VGK,3,1
4132,2017030414,WSH,VGK,6,2
4133,2017030415,VGK,WSH,3,4
4134,2018010110,KHI,EDM,3,4
4135,2018020001,TOR,MTL,3,2
4136,2018020002,WSH,BOS,7,0
4137,2018020003,VAN,CGY,5,2
4138,2018020004,S.J,ANA,2,5
4139,2018020005,BUF,BOS,0,4
4140,2018020007,PIT,WSH,7,6
4141,2018020008,CAR,NYI,1,2
4142,2018020006,NYR,NSH,2,3
4143,2018020009,OTT,CHI,3,4
4144,2018020010,DET,CBJ,2,3
4145,2018020011,STL,WPG,1,5
4146,2018020012,DAL,ARI,3,0
4147,2018020013,COL,MIN,4,1
4148,2018020014,VGK,PHI,2,5
4149,2018020014,VGK,PHI,2,5
4150,2018020015,CBJ,CAR,1,3
4151,2018020016,L.A,S.J,2,3
4152,2018020020,N.J,EDM,5,2
4153,2018020023,DAL,WPG,5,1
4154,2018020017,BUF,NYR,3,1
4155,2018020018,TOR,OTT,3,5
4156,2018020019,T.B,FLA,2,1
4157,2018020021,NYI,NSH,3,4
4158,2018020022,PIT,MTL,1,5
4159,2018020024,STL,CHI,4,5
4160,2018020025,MIN,VGK,1,2
4161,2018020027,ARI,ANA,0,1
4162,2018020026,COL,PHI,5,2
4163,2018020028,CGY,VAN,7,4
4164,2018020029,CAR,NYR,8,5
4165,2018020030,CHI,TOR,6,7
4166,2018020031,L.A,DET,4,2
4167,2018020032,BOS,OTT,6,3
4168,2018020033,NYI,S.J,4,0
4169,2018020034,BUF,VGK,4,2
4170,2018020035,ANA,DET,3,2
4171,2018020036,PHI,S.J,2,8
4172,2018020037,CAR,VAN,5,3
4173,2018020038,CBJ,COL,5,2
4174,2018020039,NSH,CGY,0,3
4175,2018020040,WPG,L.A,2,1
4176,2018020041,DAL,TOR,4,7
4177,2018020042,OTT,PHI,4,7
4178,2018020043,WSH,VGK,5,2
4179,2018020044,ANA,ARI,2,3
4180,2018020045,BOS,EDM,4,1
4181,2018020046,BUF,COL,1,6
4182,2018020047,FLA,CBJ,4,5
4183,2018020048,N.J,WSH,6,0
4184,2018020049,NYR,S.J,3,2
4185,2018020050,PIT,VGK,4,2
4186,2018020051,MTL,L.A,0,3
4187,2018020052,DET,TOR,3,5
4188,2018020053,T.B,VAN,1,4
4189,2018020054,STL,CGY,5,3
4190,2018020054,STL,CGY,5,3
4191,2018020055,NSH,WPG,3,0
4192,2018020056,MIN,CHI,4,3
4193,2018020057,NYR,EDM,1,2
4194,2018020058,PHI,VGK,0,1
4195,2018020059,OTT,L.A,5,1
4196,2018020061,BOS,DET,8,2
4197,2018020060,MIN,CAR,4,5
4198,2018020062,MTL,PIT,4,3
4199,2018020063,T.B,CBJ,8,2
4200,2018020064,FLA,VAN,2,3
4201,2018020065,WSH,TOR,2,4
4202,2018020066,NSH,NYI,5,2
4203,2018020067,DAL,ANA,5,3
4204,2018020068,CHI,STL,4,3
4205,2018020069,ARI,BUF,0,3
4206,2018020070,COL,CGY,2,3
4207,2018020071,N.J,S.J,3,2
4208,2018020072,STL,ANA,2,3
4209,2018020073,WPG,CAR,3,1
4210,2018020074,TOR,L.A,4,1
4211,2018020075,MTL,DET,7,3
4212,2018020076,OTT,DAL,4,1
4213,2018020077,NSH,MIN,4,2
4214,2018020078,N.J,DAL,3,0
4215,2018020079,NYR,COL,3,2
4216,2018020080,PHI,FLA,6,5
4217,2018020081,PIT,VAN,2,3
4218,2018020082,T.B,CAR,4,2
4219,2018020083,MIN,ARI,2,1
4220,2018020084,WPG,EDM,4,5
4221,2018020085,VGK,BUF,4,1
4222,2018020086,MTL,STL,3,2
4223,2018020087,WSH,NYR,4,3
4224,2018020088,CGY,BOS,5,2
4225,2018020089,ANA,NYI,4,1
4226,2018020090,TOR,PIT,0,3
4227,2018020091,N.J,COL,3,5
4228,2018020092,CBJ,PHI,6,3
4229,2018020093,T.B,DET,3,1
4230,2018020094,WPG,VAN,4,1
4231,2018020095,CHI,ARI,1,4
4232,2018020096,EDM,BOS,3,2
4233,2018020097,L.A,NYI,2,7
4234,2018020097,L.A,NYI,2,7
4235,2018020097,L.A,NYI,2,7
4236,2018020097,L.A,NYI,2,7
4237,2018020098,S.J,BUF,5,1
4238,2018020099,WSH,FLA,5,6
4239,2018020100,DAL,MIN,1,3
4240,2018020101,CGY,NSH,3,5
4241,2018020102,PHI,N.J,5,2
4242,2018020103,CAR,COL,1,3
4243,2018020105,L.A,BUF,1,5
4244,2018020104,WPG,ARI,5,3
4245,2018020106,TOR,STL,1,4
4246,2018020107,OTT,MTL,4,3
4247,2018020108,FLA,DET,3,4
4248,2018020109,CBJ,CHI,1,4
4249,2018020110,MIN,T.B,5,4
4250,2018020112,VAN,BOS,2,1
4251,2018020113,VGK,ANA,3,1
4252,2018020111,EDM,NSH,0,3
4253,2018020114,S.J,NYI,4,1
4254,2018020116,CHI,T.B,3,6
4255,2018020115,NYR,CGY,1,4
4256,2018020117,ANA,BUF,2,4
4257,2018020118,PHI,COL,1,4
4258,2018020119,DET,CAR,1,3
4259,2018020120,WPG,STL,5,4
4260,2018020121,VAN,WSH,2,5
4261,2018020122,NYR,FLA,5,2
4262,2018020123,CBJ,ARI,1,4
4263,2018020124,MTL,CGY,3,2
4264,2018020125,OTT,BOS,1,4
4265,2018020126,NSH,S.J,4,5
4266,2018020127,CHI,ANA,3,1
4267,2018020128,DAL,L.A,4,2
4268,2018020129,EDM,PIT,5,6
4269,2018020131,WPG,TOR,2,4
4270,2018020130,NYI,FLA,2,3
4271,2018020132,COL,T.B,0,1
4272,2018020133,VGK,VAN,2,3
4273,2018020134,BOS,PHI,3,0
4274,2018020135,BUF,MTL,4,3
4275,2018020136,N.J,NSH,3,4
4276,2018020137,STL,CBJ,4,7
4277,2018020138,MIN,L.A,4,1
4278,2018020139,CHI,NYR,4,1
4279,2018020140,DAL,ANA,5,2
4280,2018020141,CGY,PIT,1,9
4281,2018020141,CGY,PIT,1,9
4282,2018020142,EDM,WSH,4,1
4283,2018020143,ARI,VAN,4,1
4284,2018020144,VGK,T.B,2,3
4285,2018020145,DET,WPG,1,2
4286,2018020146,CAR,S.J,4,3
4287,2018020147,COL,OTT,6,3
4288,2018020148,N.J,FLA,3,2
4289,2018020149,PHI,NYI,1,6
4290,2018020150,NSH,EDM,3,5
4291,2018020151,CGY,WSH,3,4
4292,2018020152,BOS,MTL,0,3
4293,2018020153,TOR,WPG,3,2
4294,2018020154,CBJ,BUF,5,4
4295,2018020155,STL,CHI,7,3
4296,2018020156,MIN,COL,3,2
4297,2018020157,ARI,T.B,7,1
4298,2018020158,VAN,PIT,0,5
4299,2018020159,L.A,NYR,4,3
4300,2018020160,DET,DAL,4,2
4301,2018020161,CAR,NYI,1,2
4302,2018020162,CHI,EDM,1,2
4303,2018020163,VGK,OTT,4,3
4304,2018020164,ANA,S.J,3,4
4305,2018020165,TOR,CGY,1,3
4306,2018020166,VAN,MIN,5,2
4307,2018020167,BUF,CGY,1,2
4308,2018020168,PIT,NYI,3,6
4309,2018020168,PIT,NYI,3,6
4310,2018020168,PIT,NYI,3,6
4311,2018020168,PIT,NYI,3,6
4312,2018020169,CAR,BOS,2,3
4313,2018020170,CBJ,DET,3,5
4314,2018020170,CBJ,DET,3,5
4315,2018020171,MTL,DAL,1,4
4316,2018020172,T.B,N.J,8,3
4317,2018020173,NSH,VGK,4,1
4318,2018020174,EDM,MIN,3,4
4319,2018020175,ARI,OTT,5,1
4320,2018020176,ANA,PHI,2,3
4321,2018020177,S.J,NYR,3,4
4322,2018020178,VAN,CHI,4,2
4323,2018020180,FLA,WPG,2,4
4324,2018020179,TOR,DAL,1,2
4325,2018020181,NYI,PIT,3,2
4326,2018020182,MTL,WSH,6,4
4327,2018020183,OTT,BUF,4,2
4328,2018020184,DET,N.J,4,3
4329,2018020185,T.B,NSH,1,4
4330,2018020186,STL,VGK,5,3
4331,2018020187,CGY,COL,6,5
4332,2018020188,EDM,CHI,4,0
4333,2018020189,ANA,NYR,2,3
4334,2018020190,L.A,PHI,2,5
4335,2018020191,S.J,CBJ,1,4
4336,2018020192,WPG,FLA,2,4
4337,2018020193,VAN,COL,7,6
4338,2018020194,ARI,CAR,4,3
4339,2018020195,BUF,OTT,9,2
4340,2018020196,MTL,T.B,1,4
4341,2018020197,DET,EDM,3,4
4342,2018020198,NYI,N.J,3,0
4343,2018020199,PIT,TOR,0,5
4344,2018020199,PIT,TOR,0,5
4345,2018020200,WSH,DAL,3,4
4346,2018020201,STL,MIN,1,5
4347,2018020202,NSH,BOS,1,0
4348,2018020204,VGK,CAR,3,0
4349,2018020203,CGY,CHI,5,3
4350,2018020205,L.A,CBJ,4,1
4351,2018020206,S.J,PHI,4,3
4352,2018020207,OTT,T.B,3,4
4353,2018020208,NYR,BUF,3,1
4354,2018020209,ANA,CBJ,3,2
4355,2018020210,BOS,DAL,2,1
4356,2018020211,NYI,MTL,3,4
4357,2018020212,PIT,N.J,1,5
4358,2018020212,PIT,N.J,1,5
4359,2018020213,WSH,EDM,4,2
4360,2018020214,ARI,PHI,2,5
4361,2018020215,TOR,VGK,3,1
4362,2018020216,NYR,MTL,5,3
4363,2018020217,CBJ,DAL,4,1
4364,2018020218,OTT,N.J,7,3
4365,2018020219,DET,VAN,3,2
4366,2018020220,T.B,EDM,5,2
4367,2018020221,STL,CAR,4,1
4368,2018020222,L.A,ANA,4,1
4369,2018020223,S.J,MIN,4,3
4370,2018020224,WSH,PIT,2,1
4371,2018020225,COL,NSH,1,4
4372,2018020226,ANA,CGY,3,2
4373,2018020227,BOS,VAN,5,8
4374,2018020228,FLA,EDM,4,1
4375,2018020229,PHI,ARI,5,4
4376,2018020230,MTL,BUF,5,6
4377,2018020231,OTT,VGK,3,5
4378,2018020232,T.B,NYI,4,2
4379,2018020233,CHI,CAR,3,4
4380,2018020234,DAL,S.J,4,3
4381,2018020235,L.A,MIN,1,3
4382,2018020236,TOR,N.J,6,1
4383,2018020237,WSH,CBJ,1,2
4384,2018020238,DET,NYR,3,2
4385,2018020239,STL,S.J,4,0
4386,2018020240,WPG,COL,5,2
4387,2018020241,ANA,MIN,1,5
4388,2018020242,BUF,VAN,4,3
4389,2018020243,PHI,CHI,4,0
4390,2018020244,DAL,NSH,4,5
4391,2018020245,BOS,TOR,5,1
4392,2018020246,MTL,VGK,5,4
4393,2018020247,T.B,OTT,4,6
4394,2018020248,FLA,NYI,4,2
4395,2018020249,PIT,ARI,4,0
4396,2018020250,CAR,DET,3,4
4397,2018020251,CBJ,NYR,4,5
4398,2018020252,L.A,CGY,0,1
4399,2018020253,STL,MIN,2,3
4400,2018020254,FLA,OTT,5,1
4401,2018020255,WSH,ARI,1,4
4402,2018020257,WPG,N.J,5,2
4403,2018020256,BOS,VGK,4,1
4404,2018020258,S.J,CGY,3,1
4405,2018020259,EDM,COL,1,4
4406,2018020259,EDM,COL,1,4
4407,2018020260,NYR,VAN,2,1
4408,2018020261,CAR,CHI,3,2
4409,2018020262,DAL,CBJ,1,2
4410,2018020263,ANA,NSH,2,1
4411,2018020265,N.J,PIT,4,2
4412,2018020266,NYI,VAN,5,2
4413,2018020267,PHI,FLA,1,2
4414,2018020264,BUF,T.B,2,1
4415,2018020268,DET,ARI,6,1
4416,2018020269,MIN,WSH,2,5
4417,2018020270,EDM,MTL,6,2
4418,2018020271,L.A,TOR,1,5
4419,2018020272,S.J,NSH,5,4
4420,2018020273,CHI,STL,1,0
4421,2018020274,WPG,WSH,3,1
4422,2018020275,COL,BOS,6,3
4423,2018020276,VGK,ANA,5,0
4424,2018020277,NYI,NYR,7,5
4425,2018020278,PHI,N.J,0,3
4426,2018020279,PIT,T.B,3,4
4427,2018020280,CBJ,FLA,7,3
4428,2018020281,OTT,DET,2,1
4429,2018020282,MIN,VAN,6,2
4430,2018020283,CGY,MTL,2,3
4431,2018020284,ARI,NSH,2,1
4432,2018020285,S.J,TOR,3,5
4433,2018020286,DAL,BOS,1,0
4434,2018020287,WPG,BUF,1,2
4435,2018020288,CHI,L.A,1,2
4436,2018020289,COL,WSH,2,3
4437,2018020290,VGK,STL,1,4
4438,2018020291,ANA,TOR,1,2
4439,2018020292,N.J,DET,2,3
4440,2018020293,PHI,T.B,5,6
4441,2018020294,MIN,BUF,2,3
4442,2018020298,VAN,MTL,2,3
4443,2018020295,OTT,PIT,6,4
4444,2018020295,OTT,PIT,6,4
4445,2018020296,NYR,FLA,4,2
4446,2018020297,CAR,CBJ,1,4
4447,2018020300,ARI,BOS,1,2
4448,2018020299,NSH,L.A,5,3
4449,2018020301,CGY,EDM,4,2
4450,2018020302,S.J,STL,4,0
4451,2018020303,NYI,DAL,2,6
4452,2018020303,NYI,DAL,2,6
4453,2018020304,CAR,N.J,2,1
4454,2018020305,CHI,MIN,3,1
4455,2018020307,ANA,COL,3,4
4456,2018020306,EDM,VGK,3,6
4457,2018020308,TOR,CBJ,4,2
4458,2018020309,NYR,DAL,2,1
4459,2018020310,PIT,BUF,4,5
4460,2018020311,MTL,WSH,4,5
4461,2018020312,OTT,FLA,5,7
4462,2018020313,STL,L.A,0,2
4463,2018020314,NSH,T.B,3,2
4464,2018020315,CGY,VGK,7,2
4465,2018020316,VAN,WPG,3,6
4466,2018020317,S.J,EDM,3,4
4467,2018020319,N.J,MTL,5,2
4468,2018020320,NYR,NYI,5,0
4469,2018020321,PIT,DAL,5,1
4470,2018020322,WSH,CHI,4,2
4471,2018020323,CAR,TOR,5,2
4472,2018020318,BUF,PHI,5,2
4473,2018020324,DET,BOS,3,2
4474,2018020325,T.B,FLA,7,3
4475,2018020326,NSH,STL,4,1
4476,2018020327,MIN,OTT,6,4
4477,2018020328,ARI,VGK,2,3
4478,2018020330,ANA,VAN,4,3
4479,2018020329,CGY,WPG,6,3
4480,2018020329,CGY,WPG,6,3
4481,2018020331,L.A,COL,3,7
4482,2018020332,PHI,NYR,4,0
4483,2018020337,ANA,EDM,2,1
4484,2018020336,MIN,WPG,4,2
