,Unnamed: 0,Game,Team,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,SCGF,SCGA,SCGF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %,id,fullName,Team+day,day,TOI_MovingAverage,SA_MovingAverage,FA_MovingAverage,GA_MovingAverage,xGA_MovingAverage,HDCA_MovingAverage,HDGA_MovingAverage,fwkSV%_GoalKeeper,GSAx_GoalKeeper,GSAx/60_GoalKeeper,HDCSV%__GoalKeeper
1495,35,2016-04-06 CBJ at TOR,CBJ,60.0,59,62,48.76,46,41,52.87,32,27,54.24,5,1,83.33,2.73,2.26,54.70,25,23,52.08,5,0,100.00,10,10,50.00,2,0,100.00,15,13,53.57,3,0,100.00,30,33,47.62,0,1,0.00,15.63,96.3,1.119,0,3,0,0,-,19,20,20,48.72,8473541,Jonathan Bernier,CBJ + 2016-04-06,2016-04-06,2267.2166666666662,1138.0,1569.0,107.0,98.36,365.0,64.0,0.9318036966220523,2.6030154447817817,0.06888663486958617,0.8246575342465754
1496,36,2016-04-09 CHI at CBJ,CBJ,62.383333333333,39,46,45.88,32,34,48.48,25,26,49.02,5,4,55.56,3.04,2.65,53.44,24,23,51.06,5,3,62.50,17,8,68.00,5,1,83.33,7,15,31.82,0,2,0.00,15,17,46.88,0,1,0.00,20.0,84.62,1.046,1,4,0,0,100.00,14,22,24,36.84,8473541,Jonathan Bernier,CBJ + 2016-04-09,2016-04-09,2267.2166666666662,1131.0,1570.0,104.0,97.77,362.0,61.0,0.9337579617834395,2.5874015863797757,0.0684734271167084,0.8314917127071824
1497,37,2016-10-13 BOS at CBJ,CBJ,58.216666666667,60,57,51.28,38,44,46.34,29,36,44.62,3,5,37.5,2.84,4.04,41.25,33,30,52.38,2,5,28.57,9,17,34.62,1,5,16.67,24,13,64.86,1,0,100.00,22,26,45.83,1,0,100.00,10.34,86.11,0.965,0,4,0,0,-,21,19,25,45.65,8473541,Jonathan Bernier,CBJ + 2016-10-13,2016-10-13,2269.599999999999,1119.0,1546.0,106.0,96.95,353.0,61.0,0.9314359637774903,2.5630066972153696,0.06775660990171053,0.8271954674220963
1498,38,2016-10-15 S.J at CBJ,CBJ,58.866666666667,55,54,50.46,41,42,49.4,28,37,43.08,2,2,50.0,1.88,3.07,37.96,26,26,50.0,1,1,50.00,9,14,39.13,1,1,50.00,17,12,58.62,0,0,-,25,21,54.35,1,0,100.00,7.14,94.59,1.017,0,4,0,0,-,24,17,19,55.81,8473541,Jonathan Bernier,CBJ + 2016-10-15,2016-10-15,2268.816666666666,1121.0,1547.0,107.0,98.12,363.0,64.0,0.9308338720103426,2.5948328423774516,0.06862166204525728,0.8236914600550964
1499,39,2016-10-21 CHI at CBJ,CBJ,59.966666666667,49,71,40.83,40,51,43.96,27,34,44.26,3,2,60.0,3.76,4.31,46.60,29,36,44.62,1,2,33.33,16,14,53.33,1,2,33.33,13,22,37.14,0,0,-,19,34,35.85,2,0,100.00,11.11,94.12,1.052,1,3,0,0,100.00,15,19,24,38.46,8473541,Jonathan Bernier,CBJ + 2016-10-21,2016-10-21,2273.0,1139.0,1544.0,106.0,98.42,367.0,63.0,0.9313471502590673,2.5979762428508577,0.06857834341005344,0.8283378746594006
1500,40,2016-10-22 CBJ at DAL,CBJ,60.0,64,64,50.0,46,52,46.94,26,32,44.83,3,0,100.0,3.94,3.37,53.89,33,33,50.0,3,0,100.00,14,17,45.16,3,0,100.00,19,16,54.29,0,0,-,24,27,47.06,0,0,-,11.54,100.0,1.115,0,3,0,0,-,26,14,24,52.0,8473541,Jonathan Bernier,CBJ + 2016-10-22,2016-10-22,2293.4,1156.0,1576.0,106.0,101.49000000000001,375.0,63.0,0.932741116751269,2.6551844423127235,0.06946501549610334,0.832
1501,41,2016-10-25 CBJ at L.A,CBJ,61.233333333333,41,64,39.05,32,44,42.11,21,30,41.18,2,3,40.0,1.32,2.08,38.90,19,31,38.0,2,2,50.00,5,9,35.71,0,1,0.00,14,22,38.89,2,1,66.67,20,31,39.22,0,1,0.00,9.52,90.0,0.995,0,4,0,0,-,15,17,21,41.67,8473541,Jonathan Bernier,CBJ + 2016-10-25,2016-10-25,2294.516666666667,1163.0,1598.0,102.0,103.46,387.0,61.0,0.9361702127659575,2.705406367354054,0.07074447721360776,0.8423772609819121
1502,42,2016-10-27 CBJ at S.J,CBJ,58.2,55,61,47.41,34,44,43.59,25,28,47.17,1,2,33.33,2.03,2.7,42.94,25,32,43.86,1,2,33.33,9,16,36.00,1,2,33.33,16,16,50.0,0,0,-,24,19,55.81,0,0,-,4.0,92.86,0.969,0,4,0,0,-,14,19,20,41.18,8473541,Jonathan Bernier,CBJ + 2016-10-27,2016-10-27,2316.483333333333,1171.0,1616.0,101.0,102.68,379.0,58.0,0.9375,2.6595485973710153,0.06888584672553696,0.8469656992084432
1503,43,2016-10-28 CBJ at ANA,CBJ,60.0,62,61,50.41,52,53,49.52,37,35,51.39,4,0,100.0,5.05,3.14,61.65,45,29,60.81,4,0,100.00,25,16,60.98,3,0,100.00,20,13,60.61,1,0,100.00,16,27,37.21,0,0,-,10.81,100.0,1.108,0,3,0,0,-,21,17,23,47.73,8473541,Jonathan Bernier,CBJ + 2016-10-28,2016-10-28,2318.266666666666,1166.0,1616.0,99.0,102.78999999999999,384.0,58.0,0.9387376237623762,2.660349686547421,0.06885358940279174,0.8489583333333334
1504,44,2016-11-01 DAL at CBJ,CBJ,59.45,52,73,41.6,38,55,40.86,27,38,41.54,2,2,50.0,2.08,3.92,34.67,29,33,46.77,1,0,100.00,9,11,45.00,0,0,-,20,22,47.62,1,0,100.00,19,36,34.55,1,2,33.33,7.41,94.74,1.021,0,5,0,0,-,20,18,22,47.62,8473541,Jonathan Bernier,CBJ + 2016-11-01,2016-11-01,2319.183333333333,1175.0,1632.0,93.0,103.50999999999999,391.0,56.0,0.9430147058823529,2.6779254191489823,0.06928107961089994,0.8567774936061381
1505,45,2016-11-04 MTL at CBJ,CBJ,60.0,59,60,49.58,50,43,53.76,40,30,57.14,10,0,100.0,3.58,2.26,61.25,37,26,58.73,9,0,100.00,16,9,64.00,7,0,100.00,21,17,55.26,2,0,100.00,20,29,40.82,1,0,100.00,25.0,100.0,1.25,0,3,0,0,-,29,25,27,51.79,8473541,Jonathan Bernier,CBJ + 2016-11-04,2016-11-04,2320.1,1180.0,1643.0,90.0,104.49,392.0,54.0,0.9452221545952526,2.702211111590018,0.06988175798258742,0.8622448979591837
1506,46,2016-11-09 ANA at CBJ,CBJ,61.35,40,56,41.67,25,41,37.88,18,32,36.0,3,2,60.0,1.55,2.76,35.92,21,26,44.68,1,2,33.33,9,13,40.91,1,2,33.33,12,13,48.0,0,0,-,15,24,38.46,2,0,100.00,16.67,93.75,1.104,0,4,0,0,-,20,23,22,47.62,8473541,Jonathan Bernier,CBJ + 2016-11-09,2016-11-09,2321.533333333333,1187.0,1652.0,87.0,105.04,392.0,51.0,0.9473365617433414,2.714757487867215,0.07016287336187273,0.8698979591836735
1507,47,2016-11-10 CBJ at BOS,CBJ,12.8,10,15,40.0,8,11,42.11,4,9,30.77,1,4,20.0,0.56,0.74,43.08,5,11,31.25,1,3,25.00,2,3,40.00,0,1,0.00,3,8,27.27,1,2,33.33,5,3,62.5,0,1,0.00,25.0,55.56,0.806,0,1,0,0,-,1,10,1,50.0,8473541,Jonathan Bernier,CBJ + 2016-11-10,2016-11-10,2322.883333333333,1185.0,1643.0,86.0,104.91999999999999,396.0,53.0,0.9476567255021302,2.710080144647815,0.07000128088461993,0.8661616161616161
1508,48,2016-11-12 STL at CBJ,CBJ,60.0,47,65,41.96,35,52,40.23,30,37,44.78,8,4,66.67,2.4,3.3,42.14,26,29,47.27,6,4,60.00,12,12,50.00,4,1,80.00,14,17,45.16,2,3,40.00,15,30,33.33,2,0,100.00,26.67,89.19,1.159,0,3,0,0,-,15,25,21,41.67,8473541,Jonathan Bernier,CBJ + 2016-11-12,2016-11-12,2275.683333333333,1170.0,1619.0,89.0,104.01,395.0,53.0,0.9450277949351451,2.742297185460778,0.07230260410908666,0.8658227848101265
1509,49,2016-11-15 WSH at CBJ,CBJ,60.566666666667,59,52,53.15,46,34,57.5,27,22,55.1,2,1,66.67,3.49,2.28,60.43,35,29,54.69,1,1,50.00,14,9,60.87,0,0,-,21,20,51.22,1,1,50.00,22,17,56.41,1,0,100.00,7.41,95.45,1.029,1,4,0,0,100.00,20,17,19,51.28,8473541,Jonathan Bernier,CBJ + 2016-11-15,2016-11-15,2277.283333333333,1179.0,1629.0,91.0,105.03,402.0,54.0,0.9441375076734193,2.7672445969978856,0.07290909892044169,0.8656716417910447
1510,50,2016-11-18 NYR at CBJ,CBJ,60.0,52,50,50.98,38,38,50.0,24,27,47.06,4,2,66.67,2.49,2.06,54.75,23,22,51.11,2,2,50.00,7,12,36.84,0,2,0.00,16,10,61.54,2,0,100.00,21,20,51.22,1,0,100.00,16.67,92.59,1.093,0,3,0,0,-,18,22,19,48.65,8473541,Jonathan Bernier,CBJ + 2016-11-18,2016-11-18,2317.85,1190.0,1649.0,89.0,106.32,409.0,53.0,0.9460278956943602,2.752205707875833,0.07124375713378778,0.8704156479217604
1511,51,2016-11-20 CBJ at WSH,CBJ,59.983333333333,51,43,54.26,35,29,54.69,23,21,52.27,3,2,60.0,2.3,1.76,56.66,27,26,50.94,3,0,100.00,11,7,61.11,3,0,100.00,16,19,45.71,0,0,-,17,15,53.13,0,2,0.00,13.04,90.48,1.035,1,3,0,0,100.00,17,14,27,38.64,8473541,Jonathan Bernier,CBJ + 2016-11-20,2016-11-20,2317.85,1174.0,1626.0,89.0,104.94,406.0,53.0,0.9452644526445264,2.7164829475591605,0.07031903568114833,0.8694581280788177
1512,52,2016-11-23 CGY at CBJ,CBJ,57.316666666667,52,42,55.32,36,31,53.73,30,20,60.0,0,2,0.0,1.77,2.16,45.03,22,21,51.16,0,2,0.00,11,10,52.38,0,1,0.00,11,11,50.0,0,1,0.00,26,16,61.9,0,0,-,0.0,90.0,0.9,0,3,0,0,-,22,13,11,66.67,8473541,Jonathan Bernier,CBJ + 2016-11-23,2016-11-23,2318.016666666666,1162.0,1606.0,89.0,103.82,405.0,53.0,0.9445828144458281,2.6872973303326844,0.06955853343877069,0.8691358024691358
1513,53,2016-11-25 CBJ at T.B,CBJ,60.0,63,54,53.85,49,44,52.69,38,28,57.58,5,3,62.5,3.74,1.8,67.49,35,15,70.0,5,3,62.50,16,6,72.73,4,3,57.14,19,9,67.86,1,0,100.00,26,37,41.27,0,0,-,13.16,89.29,1.024,0,3,0,0,-,22,20,21,51.16,8473541,Jonathan Bernier,CBJ + 2016-11-25,2016-11-25,2316.8,1153.0,1605.0,87.0,103.95,407.0,50.0,0.9457943925233645,2.6920752762430937,0.06971880031706906,0.8771498771498771
1514,54,2016-11-26 CBJ at FLA,CBJ,64.416666666667,60,56,51.72,47,35,57.32,37,23,61.67,1,1,50.0,3.2,1.41,69.41,27,20,57.45,1,1,50.00,12,6,66.67,0,1,0.00,15,14,51.72,1,0,100.00,25,30,45.45,0,0,-,2.7,95.65,0.984,1,4,0,0,100.00,22,15,26,45.83,8473541,Jonathan Bernier,CBJ + 2016-11-26,2016-11-26,2316.8,1152.0,1608.0,89.0,103.24,402.0,52.0,0.9446517412935324,2.673687845303867,0.06924260649094958,0.8706467661691543
1515,55,2016-11-29 T.B at CBJ,CBJ,59.8,58,55,51.33,49,40,55.06,36,27,57.14,4,1,80.0,3.51,3.73,48.50,30,32,48.39,0,1,0.00,16,16,50.00,0,0,-,14,16,46.67,0,1,0.00,27,20,57.45,4,0,100.00,11.11,96.3,1.074,0,4,0,0,-,27,18,15,64.29,8473541,Jonathan Bernier,CBJ + 2016-11-29,2016-11-29,2321.216666666667,1146.0,1602.0,88.0,102.17999999999999,397.0,52.0,0.9450686641697877,2.641201094253731,0.06827112174874836,0.8690176322418136
1516,56,2016-12-01 CBJ at COL,CBJ,60.0,60,46,56.6,51,30,62.96,37,20,64.91,3,2,60.0,4.09,1.71,70.53,33,22,60.0,3,1,75.00,18,9,66.67,3,1,75.00,15,13,53.57,0,0,-,23,23,50.0,0,1,0.00,8.11,90.0,0.981,0,3,0,0,-,25,17,12,67.57,8473541,Jonathan Bernier,CBJ + 2016-12-01,2016-12-01,2321.166666666667,1153.0,1614.0,88.0,104.34,408.0,52.0,0.9454770755885997,2.6970919796079555,0.06971731978594557,0.8725490196078431
1517,57,2016-12-05 ARI at CBJ,CBJ,59.683333333333,59,35,62.77,48,28,63.16,34,18,65.38,4,1,80.0,3.68,1.12,76.63,30,15,66.67,3,1,75.00,19,3,86.36,3,0,100.00,11,12,47.83,0,1,0.00,23,17,57.5,1,0,100.00,11.76,94.44,1.062,2,3,0,0,100.00,25,14,12,67.57,8473541,Jonathan Bernier,CBJ + 2016-12-05,2016-12-05,2321.166666666667,1134.0,1586.0,90.0,101.86999999999999,401.0,53.0,0.9432534678436317,2.63324477633374,0.068066928949533,0.8678304239401496
1518,58,2016-12-09 CBJ at DET,CBJ,60.0,43,66,39.45,33,46,41.77,25,33,43.1,4,1,80.0,2.19,2.77,44.23,21,28,42.86,3,1,75.00,10,12,45.45,2,0,100.00,11,16,40.74,1,1,50.00,18,28,39.13,0,0,-,16.0,96.97,1.13,0,3,0,0,-,10,24,32,23.81,8473541,Jonathan Bernier,CBJ + 2016-12-09,2016-12-09,2321.033333333333,1124.0,1572.0,87.0,100.89,402.0,52.0,0.9446564885496184,2.608062500897589,0.06741986330248971,0.8706467661691543
1519,59,2016-12-10 NYI at CBJ,CBJ,60.0,64,51,55.65,49,40,55.06,39,30,56.52,6,2,75.0,2.82,2.03,58.18,28,16,63.64,4,2,66.67,13,9,59.09,2,2,50.00,15,7,68.18,2,0,100.00,31,27,53.45,2,0,100.00,15.38,93.33,1.087,0,3,0,0,-,24,14,17,58.54,8473541,Jonathan Bernier,CBJ + 2016-12-10,2016-12-10,2321.033333333333,1129.0,1580.0,87.0,101.17999999999999,406.0,51.0,0.9449367088607595,2.615559161867559,0.06761365614972652,0.874384236453202
1520,60,2016-12-13 CBJ at EDM,CBJ,59.966666666667,54,55,49.54,38,42,47.5,31,34,47.69,3,1,75.0,3.03,3.39,47.19,29,30,49.15,3,1,75.00,17,17,50.00,1,1,50.00,12,13,48.0,2,0,100.00,21,19,52.5,0,0,-,9.68,97.06,1.067,1,3,0,0,100.00,21,17,17,55.26,8473541,Jonathan Bernier,CBJ + 2016-12-13,2016-12-13,2318.35,1134.0,1586.0,88.0,101.16,409.0,52.0,0.9445145018915511,2.6180688851985248,0.06775686721673237,0.8728606356968215
1521,61,2016-12-16 CBJ at CGY,CBJ,60.0,47,53,47.0,36,30,54.55,29,23,55.77,4,1,80.0,1.92,1.56,55.11,23,24,48.94,4,1,80.00,8,4,66.67,2,1,66.67,15,20,42.86,2,0,100.00,20,25,44.44,0,0,-,13.79,95.65,1.094,0,3,0,0,-,16,16,19,45.71,8473541,Jonathan Bernier,CBJ + 2016-12-16,2016-12-16,2319.466666666667,1137.0,1580.0,87.0,101.31,412.0,53.0,0.9449367088607595,2.620688664060703,0.06779201533842931,0.8713592233009708
1522,62,2016-12-18 CBJ at VAN,CBJ,60.766666666667,41,47,46.59,33,31,51.56,25,17,59.52,4,3,57.14,2.47,1.94,55.93,22,25,46.81,4,2,66.67,15,11,57.69,4,1,80.00,7,14,33.33,0,1,0.00,19,15,55.88,0,1,0.00,16.0,82.35,0.984,0,4,0,0,-,19,20,14,57.58,8473541,Jonathan Bernier,CBJ + 2016-12-18,2016-12-18,2320.166666666667,1134.0,1571.0,86.0,100.76,409.0,52.0,0.9452577975811585,2.6056748796781837,0.06738330268544976,0.8728606356968215
1523,63,2016-12-22 PIT at CBJ,CBJ,60.0,53,49,51.96,39,35,52.7,28,26,51.85,7,1,87.5,0.0,0.0,-,3,8,27.27,0,1,0.00,0,0,-,0,0,-,3,8,27.27,0,1,0.00,36,28,56.25,7,0,100.00,25.0,96.15,1.212,0,3,0,0,-,20,21,20,50.0,8473541,Jonathan Bernier,CBJ + 2016-12-22,2016-12-22,2315.933333333334,1119.0,1561.0,88.0,100.58,415.0,53.0,0.9436258808456118,2.6057744897665445,0.0675090543996629,0.8722891566265061
1524,64,2016-12-23 MTL at CBJ,CBJ,59.866666666667,40,67,37.38,32,52,38.1,23,37,38.33,2,1,66.67,2.58,3.19,44.73,22,37,37.29,2,1,66.67,9,20,31.03,1,1,50.00,13,17,43.33,1,0,100.00,15,25,37.5,0,0,-,8.7,97.3,1.06,1,3,0,0,100.00,21,17,29,42.0,8473541,Jonathan Bernier,CBJ + 2016-12-23,2016-12-23,2315.933333333334,1117.0,1561.0,88.0,98.82,409.0,52.0,0.9436258808456118,2.5601773223178554,0.06632774662730848,0.8728606356968215
1525,65,2016-12-27 BOS at CBJ,CBJ,59.9,51,74,40.8,38,54,41.3,22,40,35.48,4,3,57.14,3.53,4.57,43.58,29,38,43.28,4,3,57.14,15,23,39.47,3,3,50.00,14,15,48.28,1,0,100.00,20,25,44.44,0,0,-,18.18,92.5,1.107,1,3,0,0,100.00,15,24,24,38.46,8473541,Jonathan Bernier,CBJ + 2016-12-27,2016-12-27,2321.6000000000013,1120.0,1567.0,88.0,98.89,418.0,52.0,0.9438417358008935,2.555737422467262,0.06605110499140061,0.8755980861244019
1526,66,2016-12-29 CBJ at WPG,CBJ,59.383333333333,56,58,49.12,43,48,47.25,34,34,50.0,5,3,62.5,2.73,3.01,47.60,25,32,43.86,5,2,71.43,8,11,42.11,5,2,71.43,17,21,44.74,0,0,-,26,24,52.0,0,1,0.00,14.71,91.18,1.059,2,3,0,0,100.00,20,23,22,47.62,8473541,Jonathan Bernier,CBJ + 2016-12-29,2016-12-29,2323.833333333334,1133.0,1589.0,86.0,101.63000000000001,432.0,54.0,0.9458779106356199,2.6240263931722003,0.06775080696707968,0.875
1527,67,2016-12-31 CBJ at MIN,CBJ,60.0,44,53,45.36,36,42,46.15,25,31,44.64,4,2,66.67,2.06,2.33,46.92,16,28,36.36,4,2,66.67,8,12,40.00,1,2,33.33,8,16,33.33,3,0,100.00,22,24,47.83,0,0,-,16.0,93.55,1.095,0,3,0,0,-,20,20,26,43.48,8473541,Jonathan Bernier,CBJ + 2016-12-31,2016-12-31,2351.7166666666667,1154.0,1615.0,87.0,103.53999999999999,440.0,55.0,0.9461300309597523,2.641644755958413,0.06739701580724923,0.875
1528,68,2017-01-03 EDM at CBJ,CBJ,60.0,51,39,56.67,40,29,57.97,34,22,60.71,3,1,75.0,2.89,1.62,64.11,33,18,64.71,2,1,66.67,12,8,60.00,0,0,-,21,10,67.74,2,1,66.67,18,19,48.65,1,0,100.00,8.82,95.45,1.043,0,3,0,0,-,19,20,17,52.78,8473541,Jonathan Bernier,CBJ + 2017-01-03,2017-01-03,2353.333333333334,1154.0,1608.0,86.0,102.91999999999999,443.0,55.0,0.9465174129353234,2.624022662889517,0.06690142766573838,0.8758465011286681
1529,69,2017-01-05 CBJ at WSH,CBJ,45.6,37,46,44.58,31,35,46.97,22,23,48.89,0,5,0.0,1.72,2.48,40.92,14,22,38.89,0,4,0.00,8,13,38.10,0,3,0.00,6,9,40.0,0,1,0.00,18,20,47.37,0,1,0.00,0.0,78.26,0.783,0,3,0,0,-,14,16,15,48.28,8473541,Jonathan Bernier,CBJ + 2017-01-05,2017-01-05,2353.433333333334,1139.0,1597.0,83.0,101.35,440.0,52.0,0.9480275516593613,2.5838845374842423,0.06587527679378546,0.8818181818181818
1530,70,2017-01-08 PHI at CBJ,CBJ,62.55,55,59,48.25,33,42,44.0,25,26,49.02,2,1,66.67,1.82,1.92,48.62,29,25,53.7,1,1,50.00,5,11,31.25,0,1,0.00,24,14,63.16,1,0,100.00,22,25,46.81,1,0,100.00,8.0,96.15,1.042,0,4,0,0,-,15,19,15,50.0,8473541,Jonathan Bernier,CBJ + 2017-01-08,2017-01-08,2339.7166666666667,1140.0,1601.0,85.0,101.59,444.0,53.0,0.9469081823860087,2.6051872377709553,0.06680776202229215,0.8806306306306306
1531,71,2017-01-17 CAR at CBJ,CBJ,59.783333333333,55,51,51.89,44,36,55.0,36,25,59.02,4,1,80.0,2.76,3.19,46.37,31,28,52.54,3,1,75.00,11,15,42.31,2,1,66.67,20,13,60.61,1,0,100.00,21,19,52.5,1,0,100.00,11.11,96.0,1.071,2,3,0,0,100.00,20,20,24,45.45,8473541,Jonathan Bernier,CBJ + 2017-01-17,2017-01-17,2342.266666666667,1136.0,1604.0,83.0,100.17,439.0,51.0,0.9482543640897756,2.5659759776854325,0.06573058518577131,0.8838268792710706
1532,72,2017-01-19 OTT at CBJ,CBJ,57.183333333333,74,58,56.06,53,40,56.99,38,28,57.58,0,2,0.0,4.03,3.27,55.22,42,35,54.55,0,2,0.00,20,21,48.78,0,2,0.00,22,14,61.11,0,0,-,29,19,60.42,0,0,-,0.0,92.86,0.929,0,3,0,0,-,31,13,24,56.36,8473541,Jonathan Bernier,CBJ + 2017-01-19,2017-01-19,2338.766666666667,1128.0,1593.0,82.0,99.89,444.0,50.0,0.9485247959824231,2.5626327266507984,0.06574318241767652,0.8873873873873874
1533,73,2017-01-21 CAR at CBJ,CBJ,60.0,40,58,40.82,28,46,37.84,20,37,35.09,3,2,60.0,2.5,3.42,42.30,20,28,41.67,3,2,60.00,13,13,50.00,1,1,50.00,7,15,31.82,2,1,66.67,16,28,36.36,0,0,-,15.0,94.59,1.096,0,3,0,0,-,5,21,31,13.89,8473541,Jonathan Bernier,CBJ + 2017-01-21,2017-01-21,2337.45,1132.0,1601.0,81.0,100.50999999999999,452.0,50.0,0.9494066208619613,2.5799910158506063,0.06622578491562874,0.8893805309734514
1534,74,2017-01-24 CBJ at NYI,CBJ,45.35,33,41,44.59,22,28,44.0,15,24,38.46,1,4,20.0,1.15,2.11,35.31,11,20,35.48,1,4,20.00,6,11,35.29,1,3,25.00,5,9,35.71,0,1,0.00,18,15,54.55,0,0,-,6.67,83.33,0.9,0,3,0,0,-,12,20,22,35.29,8473541,Jonathan Bernier,CBJ + 2017-01-24,2017-01-24,2337.616666666667,1130.0,1601.0,80.0,101.24,453.0,48.0,0.9500312304809494,2.5985441011856802,0.06669726833076743,0.8940397350993378
1535,75,2017-01-26 CBJ at NSH,CBJ,58.133333333333,48,59,44.86,39,44,46.99,32,32,50.0,3,4,42.86,2.54,2.36,51.84,23,24,48.94,3,3,50.00,10,9,52.63,2,2,50.00,13,15,46.43,1,1,50.00,21,31,40.38,0,1,0.00,9.38,87.5,0.969,2,3,0,0,100.00,15,23,29,34.09,8473541,Jonathan Bernier,CBJ + 2017-01-26,2017-01-26,2324.583333333334,1127.0,1592.0,80.0,101.42999999999999,458.0,48.0,0.949748743718593,2.618017565872019,0.06757385364502073,0.8951965065502183
1536,76,2017-02-03 CBJ at PIT,CBJ,63.25,55,59,48.25,33,42,44.0,31,33,48.44,3,4,42.86,0.0,0.0,-,4,5,44.44,2,2,50.00,0,0,-,0,0,-,4,5,44.44,2,2,50.00,25,36,40.98,1,2,33.33,9.68,87.88,0.976,0,4,0,0,-,12,24,18,40.0,8473541,Jonathan Bernier,CBJ + 2017-02-03,2017-02-03,2322.7166666666667,1132.0,1595.0,83.0,101.53,457.0,50.0,0.9479623824451411,2.622704735116207,0.06774923793559513,0.8905908096280087
1537,77,2017-02-04 N.J at CBJ,CBJ,59.866666666667,60,44,57.69,45,38,54.22,32,29,52.46,1,4,20.0,3.15,3.38,48.24,37,26,58.73,1,3,25.00,16,14,53.33,1,3,25.00,21,12,63.64,0,0,-,20,16,55.56,0,1,0.00,3.13,86.21,0.893,0,4,0,0,-,26,26,12,68.42,8473541,Jonathan Bernier,CBJ + 2017-02-04,2017-02-04,2323.583333333334,1139.0,1603.0,83.0,98.88,449.0,49.0,0.9482220835932627,2.5532977082810304,0.06593172721595027,0.89086859688196
1538,78,2017-02-07 CBJ at DET,CBJ,63.366666666667,53,41,56.38,42,36,53.85,27,26,50.94,3,2,60.0,2.39,2.58,48.09,22,22,50.0,1,2,33.33,12,10,54.55,1,1,50.00,10,12,45.45,0,1,0.00,26,16,61.9,2,0,100.00,11.11,92.31,1.034,0,4,0,0,-,10,23,19,34.48,8473541,Jonathan Bernier,CBJ + 2017-02-07,2017-02-07,2325.233333333334,1132.0,1597.0,82.0,98.22,446.0,47.0,0.9486537257357546,2.53445532348008,0.06539873535651107,0.8946188340807175
1539,79,2017-02-09 VAN at CBJ,CBJ,60.0,57,51,52.78,42,34,55.26,33,24,57.89,0,3,0.0,2.86,2.43,54.08,31,21,59.62,0,3,0.00,15,11,57.69,0,3,0.00,16,10,61.54,0,0,-,23,20,53.49,0,0,-,0.0,87.5,0.875,0,3,0,0,-,26,17,14,65.0,8473541,Jonathan Bernier,CBJ + 2017-02-09,2017-02-09,2329.733333333334,1121.0,1591.0,82.0,97.73,442.0,47.0,0.9484600879949717,2.5169404223659355,0.06482133520658563,0.8936651583710408
1540,80,2017-02-11 DET at CBJ,CBJ,60.0,68,65,51.13,54,52,50.94,39,36,52.0,2,1,66.67,4.29,3.97,51.90,35,36,49.3,2,1,66.67,20,19,51.28,1,1,50.00,15,17,46.88,1,0,100.00,29,24,54.72,0,0,-,5.13,97.22,1.024,0,3,0,0,-,19,18,26,42.22,8473541,Jonathan Bernier,CBJ + 2017-02-11,2017-02-11,2329.766666666667,1111.0,1574.0,83.0,95.85,439.0,48.0,0.9472681067344345,2.4684875452477355,0.06357256923362746,0.8906605922551253
1541,81,2017-02-13 NYR at CBJ,CBJ,57.95,54,50,51.92,38,36,51.35,30,23,56.6,2,3,40.0,1.83,2.41,43.19,25,21,54.35,2,1,66.67,10,11,47.62,2,1,66.67,15,10,60.0,0,0,-,24,25,48.98,0,2,0.00,6.67,86.96,0.936,1,3,0,0,100.00,24,14,20,54.55,8473541,Jonathan Bernier,CBJ + 2017-02-13,2017-02-13,2329.766666666667,1115.0,1574.0,84.0,96.45,441.0,49.0,0.9466327827191868,2.4839397364542943,0.06397051958876754,0.8888888888888888
1542,82,2017-02-17 PIT at CBJ,CBJ,61.066666666667,73,67,52.14,53,52,50.48,39,39,50.0,2,1,66.67,3.57,3.62,49.64,39,33,54.17,2,0,100.00,14,14,50.00,0,0,-,25,19,56.82,2,0,100.00,31,30,50.82,0,1,0.00,5.13,97.44,1.026,0,4,0,0,-,28,10,27,50.91,8473541,Jonathan Bernier,CBJ + 2017-02-17,2017-02-17,2326.483333333334,1108.0,1566.0,84.0,96.77999999999999,443.0,49.0,0.946360153256705,2.495955985070456,0.0643706993119346,0.8893905191873589
1543,83,2017-02-19 NSH at CBJ,CBJ,58.65,70,55,56.0,53,42,55.79,38,32,54.29,3,4,42.86,2.93,3.32,46.91,27,25,51.92,3,3,50.00,11,14,44.00,1,2,33.33,16,11,59.26,2,1,66.67,35,23,60.34,0,1,0.00,7.89,87.5,0.954,0,3,0,0,-,27,17,24,52.94,8473541,Jonathan Bernier,CBJ + 2017-02-19,2017-02-19,2329.350000000001,1119.0,1574.0,83.0,97.7,441.0,47.0,0.9472681067344345,2.516581879064974,0.06482276718565197,0.8934240362811792
